height,weight,male,earn,earnk,ethnicity,education,mother_education,father_education,walk,exercise,smokenow,tense,angry,age
66,135.0,0,0.0,0.0,White,13.0,13.0,13.0,7,6,2.0,0.0,0.0,24
68,160.0,0,21000.0,21.0,White,17.0,17.0,17.0,4,2,2.0,0.0,0.0,25
63,123.0,0,0.0,0.0,White,13.0,13.0,13.0,2,5,2.0,4.0,4.0,39
66,160.0,0,5000.0,5.0,White,12.0,12.0,12.0,4,1,2.0,0.0,0.0,52
71,153.0,0,22000.0,22.0,White,17.0,17.0,17.0,2,1,2.0,2.0,2.0,36
73,155.0,1,30000.0,30.0,White,14.0,14.0,14.0,8,4,2.0,0.0,0.0,26
64,185.0,0,0.0,0.0,White,12.0,12.0,12.0,3,1,1.0,3.0,3.0,28
61,140.0,0,123000.0,123.0,White,14.0,14.0,14.0,8,3,2.0,0.0,0.0,58
63,190.0,0,8000.0,8.0,White,9.0,13.6,9.0,8,1,2.0,4.0,4.0,45
63,140.0,0,0.0,0.0,White,9.0,13.6,13.7,1,1,1.0,1.0,1.0,54
62,115.0,0,0.0,0.0,White,8.0,8.0,8.0,7,1,1.0,0.0,0.0,56
64,145.0,0,2000.0,2.0,White,9.0,9.0,13.7,3,1,2.0,0.0,0.0,25
67,195.0,0,7600.0,7.6,White,6.0,13.6,6.0,5,1,2.0,0.0,0.0,62
67,145.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,2.0,2.0,18
66,157.0,0,5000.0,5.0,White,8.0,13.6,13.7,7,1,2.0,0.0,0.0,69
72,160.0,1,15000.0,15.0,White,14.0,14.0,14.0,7,5,2.0,2.0,2.0,22
66,135.0,0,5000.0,5.0,White,15.0,15.0,15.0,1,1,2.0,0.0,0.0,27
66,135.0,0,15000.0,15.0,Black,12.0,12.0,12.0,5,1,2.0,0.0,0.0,30
61,114.0,0,0.0,0.0,White,18.0,18.0,18.0,3,1,2.0,0.0,0.0,45
63,138.0,0,10000.0,10.0,White,12.0,12.0,12.0,2,1,2.0,4.0,4.0,25
73,244.0,1,35000.0,35.0,White,12.0,12.0,12.0,8,2,2.0,2.0,2.0,48
64,130.0,0,15000.0,15.0,White,12.0,12.0,12.0,1,1,2.0,7.0,7.0,26
66,158.0,0,15000.0,15.0,White,16.0,16.0,16.0,7,5,1.0,0.0,0.0,57
70,155.0,0,4000.0,4.0,White,12.0,12.0,12.0,8,3,1.0,0.0,0.0,22
68,165.0,1,16000.0,16.0,White,8.0,8.0,13.7,2,6,2.0,0.0,0.0,24
67,128.0,0,200.0,0.2,White,12.0,12.0,12.0,7,1,2.0,0.0,0.0,33
74,195.0,1,23000.0,23.0,White,16.0,16.0,16.0,4,4,2.0,0.0,0.0,25
64,123.0,0,16000.0,16.0,White,16.0,16.0,16.0,8,5,1.0,2.0,2.0,27
61,130.0,0,0.0,0.0,White,12.0,12.0,12.0,2,1,2.0,1.0,1.0,27
66,250.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,52
60,200.0,0,6000.0,6.0,White,12.0,12.0,12.0,2,1,2.0,3.0,3.0,49
59,125.0,0,600.0,0.6,White,9.0,9.0,9.0,8,1,2.0,0.0,0.0,46
62,160.0,0,0.0,0.0,Black,16.0,16.0,16.0,5,1,2.0,1.0,1.0,36
62,187.0,0,0.0,0.0,Black,14.0,14.0,14.0,8,1,2.0,2.0,2.0,61
62,124.0,0,25000.0,25.0,Black,12.0,12.0,12.0,7,1,2.0,7.0,7.0,21
62,210.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,25
75,201.0,1,28000.0,28.0,Other,16.0,16.0,16.0,8,6,1.0,0.0,0.0,34
66,155.0,0,15000.0,15.0,White,8.0,13.6,13.7,6,1,1.0,1.4,1.4,47
66,160.0,0,4000.0,4.0,White,8.0,8.0,8.0,4,1,2.0,2.0,2.0,66
64,129.0,1,15000.0,15.0,White,12.0,12.0,12.0,8,1,1.0,2.0,2.0,35
71,172.0,1,15000.0,15.0,White,12.0,12.0,12.0,8,7,2.0,1.0,1.0,25
66,150.0,0,25000.0,25.0,White,18.0,18.0,18.0,5,2,2.0,0.0,0.0,36
70,170.0,1,5000.0,5.0,White,13.0,13.0,13.0,1,1,1.0,0.0,0.0,61
61,117.0,0,0.0,0.0,White,10.0,13.6,13.7,2,6,1.0,2.0,2.0,35
63,123.0,0,25000.0,25.0,White,12.0,12.0,12.0,4,5,1.0,0.0,0.0,30
67,117.0,0,15000.0,15.0,White,12.0,12.0,12.0,5,1,2.0,1.0,1.0,26
74,230.0,0,15000.0,15.0,White,12.0,12.0,13.7,4,1,2.0,0.0,0.0,49
69,180.0,1,40000.0,40.0,White,11.0,13.6,13.7,8,7,1.0,0.0,0.0,44
70,255.0,1,30000.0,30.0,White,11.0,11.0,11.0,5,1,2.0,0.0,0.0,51
66,195.0,0,5000.0,5.0,White,12.0,12.0,12.0,8,1,1.0,7.0,7.0,29
74,200.0,1,35000.0,35.0,White,14.0,14.0,14.0,8,7,2.0,0.0,0.0,34
65,200.0,0,16000.0,16.0,White,14.0,14.0,14.0,2,1,2.0,3.0,3.0,31
63,145.0,0,5000.0,5.0,White,12.0,12.0,12.0,3,1,2.0,7.0,7.0,36
64,128.0,0,28000.0,28.0,White,16.0,16.0,16.0,7,7,2.0,0.0,0.0,40
68,206.0,1,20000.0,20.0,White,15.0,15.0,15.0,1,2,2.0,7.0,7.0,42
66,140.0,1,21000.0,21.0,White,13.0,13.0,13.0,8,7,1.0,7.0,7.0,30
69,210.0,1,17000.0,17.0,Black,12.0,13.6,13.7,7,4,1.0,2.0,2.0,42
60,115.0,0,24000.0,24.0,White,13.0,13.0,13.0,7,1,1.0,0.0,0.0,50
61,110.0,0,25000.0,25.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,75
75,162.0,1,40000.0,40.0,White,12.0,12.0,12.0,4,7,2.0,1.0,1.0,46
70,220.0,1,15000.0,15.0,White,9.0,9.0,9.0,2,2,2.0,0.0,0.0,25
63,145.0,0,0.0,0.0,Hispanic,9.0,9.0,9.0,8,3,2.0,7.0,7.0,23
69,150.0,1,0.0,0.0,White,13.0,13.0,13.0,6,6,2.0,0.0,0.0,20
66,165.0,0,0.0,0.0,White,16.0,16.0,16.0,7,1,2.0,0.0,0.0,63
64,120.0,0,8000.0,8.0,White,13.0,13.0,13.0,7,5,1.0,1.0,1.0,19
63,175.0,0,19000.0,19.0,Hispanic,15.0,15.0,15.0,1,1,1.0,0.0,0.0,45
64,178.0,0,5000.0,5.0,White,12.0,13.6,12.0,1,1,2.0,0.0,0.0,76
64,120.0,0,10000.0,10.0,Hispanic,11.0,13.6,13.7,8,3,2.0,2.0,2.0,36
67,138.0,0,45000.0,45.0,White,16.0,16.0,16.0,7,6,1.0,0.0,0.0,69
64,145.0,1,5000.0,5.0,Black,17.0,17.0,17.0,8,1,2.0,0.0,0.0,33
72,160.0,1,0.0,0.0,White,14.0,14.0,14.0,7,5,2.0,0.0,0.0,21
63,142.0,0,24000.0,24.0,Black,14.0,14.0,14.0,4,5,2.0,1.0,1.0,40
67,100.0,0,5000.0,5.0,White,14.0,14.0,14.0,4,5,2.0,1.0,1.0,19
63,155.0,0,15000.0,15.0,Hispanic,14.0,14.0,14.0,4,5,2.0,1.0,1.0,42
66,160.0,1,33000.0,33.0,White,16.0,16.0,16.0,7,7,2.0,0.0,0.0,34
65,125.0,0,24000.0,24.0,White,14.0,14.0,14.0,8,1,2.0,0.0,0.0,24
63,135.0,0,6000.0,6.0,White,13.0,13.0,13.0,4,1,2.0,0.0,0.0,23
66,129.0,0,90000.0,90.0,White,14.0,13.6,13.7,6,1,2.0,0.0,0.0,55
64,190.0,0,0.0,0.0,White,16.0,16.0,16.0,6,2,2.0,4.0,4.0,45
64,170.0,0,57000.0,57.0,White,18.0,18.0,18.0,7,6,2.0,0.0,0.0,47
68,125.0,0,15000.0,15.0,White,14.0,14.0,14.0,3,2,2.0,0.0,0.0,21
71,195.0,1,13800.0,13.8,White,14.0,14.0,14.0,4,1,1.0,1.0,1.0,54
71,280.0,1,30000.0,30.0,White,18.0,18.0,18.0,4,2,2.0,1.0,1.0,37
72,155.0,1,15000.0,15.0,White,12.0,12.0,12.0,4,3,1.0,3.0,3.0,40
60,115.0,0,15000.0,15.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,75
70,170.0,1,31000.0,31.0,White,12.0,12.0,12.0,8,7,2.0,1.0,1.0,29
74,180.0,1,33000.0,33.0,White,17.0,17.0,17.0,8,7,2.0,1.0,1.0,40
68,175.0,1,30000.0,30.0,White,18.0,18.0,18.0,8,1,2.0,0.0,0.0,61
74,218.0,1,12000.0,12.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,38
75,150.0,1,5000.0,5.0,White,12.0,12.0,12.0,6,1,2.0,0.0,0.0,22
68,171.0,1,21000.0,21.0,White,12.0,12.0,12.0,6,6,2.0,0.0,0.0,59
72,185.0,1,45000.0,45.0,White,12.0,12.0,12.0,8,7,1.0,0.0,0.0,59
63,140.0,0,28000.0,28.0,White,18.0,18.0,18.0,2,4,2.0,0.0,0.0,46
71,225.0,1,25000.0,25.0,White,9.0,9.0,9.0,1,1,2.0,0.0,0.0,62
72,210.0,1,12000.0,12.0,White,12.0,12.0,12.0,3,2,2.0,2.0,2.0,31
64,170.0,0,19000.0,19.0,White,12.0,12.0,12.0,8,2,2.0,0.0,0.0,46
63,200.0,0,6000.0,6.0,White,14.0,14.0,14.0,8,1,2.0,6.0,6.0,35
66,230.0,0,5300.0,5.3,White,13.0,13.0,13.0,1,1,2.0,0.0,0.0,60
66,121.0,0,5000.0,5.0,Black,12.0,12.0,12.0,1,1,2.0,0.0,0.0,21
61,87.0,0,15000.0,15.0,White,13.0,13.0,13.0,1,4,2.0,7.0,7.0,28
60,110.0,1,5000.0,5.0,Black,2.0,13.6,13.7,1,1,2.0,0.0,0.0,90
62,120.0,0,0.0,0.0,White,12.0,12.0,12.0,2,2,2.0,3.0,3.0,29
65,145.0,0,15000.0,15.0,White,11.0,13.6,13.7,6,1,1.0,0.0,0.0,59
73,215.0,1,17000.0,17.0,White,12.0,12.0,12.0,8,1,2.0,4.0,4.0,46
66,165.0,0,4700.0,4.7,Black,12.0,13.6,12.0,5,1,2.0,6.0,6.0,78
67,139.0,0,5000.0,5.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,75
68,113.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,18
62,150.0,0,9500.0,9.5,White,12.0,12.0,12.0,3,1,2.0,0.0,0.0,65
65,150.0,1,1700.0,1.7,White,12.0,12.0,12.0,8,1,2.0,1.0,1.0,22
63,130.0,0,0.0,0.0,White,14.0,14.0,14.0,8,5,2.0,1.0,1.0,43
62,141.0,0,5400.0,5.4,White,12.0,12.0,12.0,6,1,1.0,1.0,1.0,31
68,160.0,1,10000.0,10.0,White,12.0,12.0,12.0,7,2,2.0,0.0,0.0,31
59,99.0,0,25000.0,25.0,White,15.0,15.0,15.0,7,1,2.0,0.0,0.0,83
62,180.0,0,0.0,0.0,White,12.0,12.0,12.0,6,3,2.0,2.0,2.0,39
69,165.0,1,5000.0,5.0,White,13.0,13.0,13.7,4,2,1.0,0.0,0.0,38
70,135.0,0,25000.0,25.0,White,14.0,14.0,14.0,8,4,1.0,2.0,2.0,33
66,180.0,1,15000.0,15.0,White,8.0,8.0,13.7,8,1,2.0,0.0,0.0,82
64,102.0,0,0.0,0.0,White,9.0,9.0,9.0,8,1,1.0,2.0,2.0,63
59,120.0,0,15000.0,15.0,White,12.0,13.6,13.7,1,1,2.0,0.0,0.0,82
62,100.0,0,25000.0,25.0,White,10.0,13.6,13.7,8,1,1.0,0.0,0.0,73
68,190.0,1,30000.0,30.0,White,12.0,12.0,12.0,4,2,2.0,1.0,1.0,42
68,157.0,0,35000.0,35.0,White,16.0,16.0,16.0,7,5,2.0,2.0,2.0,43
63,220.0,0,25000.0,25.0,White,11.0,13.6,13.7,4,1,2.0,7.0,7.0,46
63,130.0,0,28000.0,28.0,White,18.0,18.0,18.0,4,2,2.0,0.0,0.0,44
63,100.0,0,42000.0,42.0,White,12.0,12.0,12.0,7,1,1.0,5.0,5.0,40
68,170.0,1,45000.0,45.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,58
64,121.0,0,55000.0,55.0,White,12.0,12.0,12.0,8,7,2.0,1.0,1.0,51
65,128.0,0,5000.0,5.0,White,15.0,15.0,15.0,1,5,2.0,0.0,0.0,39
72,220.0,1,62000.0,62.0,White,17.0,17.0,17.0,6,1,2.0,2.0,2.0,55
70,135.0,0,36000.0,36.0,White,16.0,16.0,16.0,3,2,2.0,1.0,1.0,30
66,140.0,0,15000.0,15.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,81
70,155.0,1,25000.0,25.0,White,10.0,13.6,13.7,8,2,1.0,0.0,0.0,31
72,220.0,1,19000.0,19.0,White,12.0,12.0,12.0,6,5,2.0,0.0,0.0,28
69,165.0,1,38000.0,38.0,White,11.0,11.0,11.0,4,2,2.0,0.0,0.0,50
63,120.0,0,15000.0,15.0,White,14.0,14.0,14.0,8,4,2.0,1.0,1.0,37
58,114.0,0,4500.0,4.5,White,5.0,13.6,13.7,1,1,2.0,0.0,0.0,85
63,115.0,0,96000.0,96.0,White,14.0,14.0,14.0,3,7,2.0,0.0,0.0,27
63,115.0,0,11000.0,11.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,47
73,312.0,1,9000.0,9.0,White,15.0,15.0,15.0,8,2,2.0,0.0,0.0,34
69,127.0,0,5000.0,5.0,White,14.0,14.0,14.0,7,7,2.0,0.0,0.0,24
70,160.0,1,50000.0,50.0,White,12.0,12.0,12.0,8,1,1.0,0.0,0.0,51
66,115.0,0,0.0,0.0,White,12.0,13.6,12.0,7,1,2.0,0.0,0.0,59
60,170.0,0,5000.0,5.0,White,15.0,15.0,13.7,8,1,2.0,0.0,0.0,56
66,185.0,0,0.0,0.0,White,16.0,16.0,16.0,8,1,2.0,0.0,0.0,62
65,185.0,0,6000.0,6.0,White,13.0,13.0,13.0,8,1,2.0,0.0,0.0,44
72,180.0,1,100000.0,100.0,White,13.0,13.0,13.0,6,7,2.0,7.0,7.0,22
62,130.0,0,16500.0,16.5,White,13.0,13.0,13.0,7,1,2.0,1.0,1.0,46
72,200.0,1,25000.0,25.0,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,54
69,185.0,1,0.0,0.0,White,12.0,12.0,12.0,8,7,2.0,0.0,0.0,18
65,120.0,0,15000.0,15.0,Black,12.0,12.0,12.0,5,6,2.0,7.0,7.0,32
73,134.0,1,15000.0,15.0,Black,14.0,14.0,14.0,2,2,2.0,0.0,0.0,26
66,140.0,0,15000.0,15.0,Black,12.0,12.0,12.0,8,5,2.0,3.0,3.0,40
72,280.0,1,32000.0,32.0,White,14.0,14.0,14.0,7,1,2.0,0.0,0.0,40
73,230.0,1,30000.0,30.0,White,18.0,18.0,18.0,1,1,2.0,0.0,0.0,41
68,150.0,0,10000.0,10.0,White,16.0,16.0,16.0,4,1,2.0,0.0,0.0,42
59,180.0,0,15000.0,15.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,62
64,128.0,0,0.0,0.0,White,12.0,13.6,13.7,1,1,1.0,1.0,1.0,35
66,125.0,0,15000.0,15.0,White,12.0,12.0,12.0,8,5,2.0,0.0,0.0,19
60,129.0,0,6500.0,6.5,White,8.0,8.0,8.0,5,1,2.0,0.0,0.0,83
60,124.0,0,26000.0,26.0,White,18.0,18.0,18.0,6,5,2.0,0.0,0.0,63
65,140.0,0,17000.0,17.0,White,12.0,12.0,12.0,8,3,2.0,0.0,0.0,59
63,150.0,0,22000.0,22.0,Other,18.0,18.0,18.0,8,1,2.0,0.0,0.0,59
64,145.0,0,10000.0,10.0,White,12.0,12.0,13.7,8,1,2.0,0.0,0.0,41
71,165.0,1,50000.0,50.0,White,14.0,14.0,14.0,8,7,2.0,0.0,0.0,58
67,162.0,1,20000.0,20.0,White,12.0,12.0,12.0,6,1,2.0,0.0,0.0,35
63,145.0,0,5000.0,5.0,White,12.0,13.6,13.7,3,1,2.0,0.0,0.0,67
67,150.0,0,0.0,0.0,White,13.0,13.0,13.0,1,7,2.0,0.0,0.0,59
63,160.0,0,400.0,0.4,White,12.0,12.0,12.0,4,5,1.0,3.0,3.0,31
72,160.0,1,30000.0,30.0,White,12.0,13.6,13.7,7,1,1.0,0.0,0.0,67
65,125.0,0,16000.0,16.0,White,14.0,14.0,14.0,5,1,2.0,1.0,1.0,59
66,112.0,0,62000.0,62.0,White,14.0,14.0,14.0,6,2,2.0,1.0,1.0,43
66,160.0,0,10000.0,10.0,White,12.0,13.6,13.7,3,1,2.0,0.0,0.0,66
63,115.0,0,14000.0,14.0,White,13.0,13.0,13.0,4,6,2.0,0.0,0.0,58
65,112.0,0,5000.0,5.0,White,15.0,15.0,15.0,3,2,2.0,5.0,5.0,20
74,210.0,1,40000.0,40.0,White,16.0,16.0,16.0,5,4,2.0,0.0,0.0,34
67,170.0,0,5000.0,5.0,White,13.0,13.0,13.0,8,1,1.0,2.0,2.0,55
68,185.0,0,25000.0,25.0,White,17.0,17.0,17.0,1,1,1.0,0.0,0.0,47
65,150.0,0,12000.0,12.0,White,12.0,12.0,12.0,2,1,2.0,1.0,1.0,51
64,137.0,0,58000.0,58.0,White,16.0,16.0,16.0,4,7,2.0,5.0,5.0,34
68,128.0,0,18000.0,18.0,White,16.0,16.0,16.0,4,2,2.0,1.0,1.0,26
65,147.0,1,1000.0,1.0,White,12.0,12.0,12.0,7,5,2.0,0.0,0.0,18
72,265.0,1,21000.0,21.0,White,17.0,17.0,17.0,6,7,2.0,1.0,1.0,47
66,158.0,1,11000.0,11.0,Black,12.0,12.0,12.0,6,4,1.0,0.0,0.0,62
69,220.0,1,15000.0,15.0,White,7.0,7.0,7.0,6,1,2.0,0.0,0.0,77
64,130.0,0,13000.0,13.0,White,12.0,12.0,12.0,3,1,2.0,4.0,4.0,36
64,140.0,0,0.0,0.0,White,12.0,12.0,12.0,8,1,1.0,0.0,0.0,53
60,110.0,0,20000.0,20.0,Other,16.0,16.0,16.0,6,1,2.0,0.0,0.0,88
72,220.0,1,25000.0,25.0,Black,12.0,12.0,12.0,5,7,1.0,1.0,1.0,35
70,205.0,1,5000.0,5.0,Hispanic,8.0,8.0,8.0,7,1,1.0,0.0,0.0,74
64,130.0,0,600.0,0.6,White,12.0,12.0,12.0,5,1,2.0,0.0,0.0,43
67,190.0,1,25000.0,25.0,Black,14.0,14.0,14.0,2,4,2.0,1.0,1.0,26
69,178.0,1,15000.0,15.0,White,12.0,13.6,12.0,8,1,1.0,1.0,1.0,91
68,140.0,1,36000.0,36.0,White,12.0,12.0,12.0,2,2,1.0,0.0,0.0,28
64,175.0,0,15000.0,15.0,Other,13.0,13.6,13.0,1,1,2.0,0.0,0.0,33
64,142.0,0,35000.0,35.0,White,14.0,14.0,14.0,8,5,2.0,3.0,3.0,36
66,185.0,0,3500.0,3.5,White,12.0,12.0,12.0,8,1,2.0,0.0,0.0,51
65,120.0,0,19005.0,19.005,White,16.0,16.0,16.0,1,7,1.0,1.0,1.0,34
70,170.0,1,62000.0,62.0,White,14.0,14.0,14.0,1,6,2.0,0.0,0.0,54
69,195.0,1,62000.0,62.0,White,16.0,16.0,16.0,7,1,2.0,0.0,0.0,35
70,135.0,1,25000.0,25.0,White,12.0,12.0,12.0,8,2,2.0,1.0,1.0,42
66,180.0,1,50000.0,50.0,White,12.0,13.6,13.7,8,1,2.0,0.0,0.0,52
64,180.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,1.0,1.0,1.0,28
66,160.0,0,0.0,0.0,White,13.0,13.0,13.0,5,1,2.0,0.0,0.0,26
66,140.0,1,40000.0,40.0,White,12.0,12.0,12.0,8,6,1.0,0.0,0.0,61
74,190.0,1,26000.0,26.0,White,18.0,18.0,18.0,2,4,2.0,1.0,1.0,26
66,132.0,0,5000.0,5.0,White,12.0,13.6,12.0,8,1,2.0,0.0,0.0,72
62,120.0,0,22000.0,22.0,White,12.0,12.0,12.0,2,2,1.0,0.0,0.0,48
66,164.0,0,21000.0,21.0,White,17.0,17.0,17.0,8,1,2.0,1.0,1.0,39
62,198.0,0,6108.0,6.108,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,65
65,145.0,0,30000.0,30.0,Black,18.0,18.0,18.0,8,4,1.0,3.0,3.0,64
66,165.0,0,15000.0,15.0,White,11.0,13.6,11.0,8,1,2.0,3.0,3.0,68
64,160.0,0,15000.0,15.0,White,12.0,12.0,12.0,2,2,2.0,0.0,0.0,79
63,129.0,0,6000.0,6.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,78
66,150.0,0,15000.0,15.0,White,8.0,13.6,13.7,6,1,2.0,0.0,0.0,75
71,173.0,1,27000.0,27.0,White,16.0,16.0,16.0,7,1,2.0,2.0,2.0,29
64,150.0,0,5000.0,5.0,Hispanic,10.0,10.0,13.7,2,1,2.0,0.0,0.0,26
66,160.0,0,4000.0,4.0,White,16.0,16.0,16.0,7,1,2.0,7.0,7.0,42
62,165.0,0,4416.0,4.416,Other,6.0,13.6,13.7,5,1,2.0,2.0,2.0,72
66,144.0,0,5000.0,5.0,White,12.0,12.0,12.0,3,1,1.0,0.0,0.0,39
64,225.0,0,5000.0,5.0,Black,9.0,13.6,13.7,3,1,1.0,7.0,7.0,62
67,156.3,0,30000.0,30.0,White,16.0,16.0,16.0,8,1,1.0,0.0,0.0,33
62,130.0,0,0.0,0.0,White,12.0,12.0,12.0,8,6,2.0,0.0,0.0,76
63,125.0,0,5000.0,5.0,White,10.0,13.6,13.7,8,1,2.0,0.0,0.0,87
65,153.0,0,0.0,0.0,White,9.0,9.0,9.0,1,1,2.0,0.0,0.0,75
67,175.0,1,45000.0,45.0,White,18.0,18.0,18.0,1,7,2.0,0.0,0.0,40
61,130.0,0,18000.0,18.0,White,14.0,14.0,14.0,5,1,2.0,3.0,3.0,45
66,125.0,0,6000.0,6.0,White,15.0,15.0,15.0,8,6,2.0,0.0,0.0,22
61,155.0,0,0.0,0.0,White,12.0,12.0,13.7,7,1,2.0,1.0,1.0,49
72,200.0,1,14000.0,14.0,White,12.0,12.0,12.0,4,4,2.0,0.0,0.0,24
69,125.0,0,35000.0,35.0,White,14.0,14.0,14.0,1,1,2.0,7.0,7.0,24
64,120.0,0,15000.0,15.0,White,16.0,16.0,16.0,8,6,1.0,0.0,0.0,29
63,126.0,0,12000.0,12.0,Black,12.0,12.0,12.0,6,3,2.0,2.0,2.0,29
60,175.0,0,1000.0,1.0,White,12.0,13.6,13.7,5,7,2.0,7.0,7.0,47
70,195.0,1,32000.0,32.0,Black,15.0,15.0,15.0,2,2,2.0,1.0,1.0,33
66,155.0,0,15000.0,15.0,White,15.0,15.0,15.0,8,3,1.0,0.0,0.0,25
69,210.0,1,62000.0,62.0,White,17.0,17.0,17.0,8,7,2.0,4.0,4.0,36
72,140.0,1,5000.0,5.0,White,12.0,12.0,12.0,5,6,2.0,0.0,0.0,20
73,185.0,1,1500.0,1.5,White,12.0,12.0,12.0,8,6,2.0,1.0,1.0,19
64,130.0,0,30000.0,30.0,White,12.0,12.0,12.0,8,6,2.0,0.0,0.0,18
66,138.0,0,5000.0,5.0,White,13.0,13.0,13.0,8,1,1.0,0.0,0.0,19
65,150.0,0,3000.0,3.0,Black,16.0,16.0,16.0,3,1,2.0,0.0,0.0,23
71,165.0,1,35000.0,35.0,White,15.0,15.0,15.0,8,2,2.0,0.0,0.0,42
64,135.0,0,35000.0,35.0,White,12.0,12.0,12.0,7,5,2.0,7.0,7.0,42
63,114.0,0,0.0,0.0,White,12.0,12.0,12.0,4,4,2.0,0.0,0.0,45
63,132.0,0,0.0,0.0,White,16.0,16.0,16.0,7,6,2.0,7.0,7.0,29
72,175.0,1,70000.0,70.0,White,15.0,15.0,15.0,4,1,1.0,0.0,0.0,48
67,140.0,0,21000.0,21.0,White,16.0,16.0,16.0,4,7,2.0,4.0,4.0,28
69,145.0,1,50000.0,50.0,White,11.0,11.0,11.0,2,5,2.0,1.0,1.0,18
71,175.0,1,15000.0,15.0,White,9.0,9.0,9.0,8,7,1.0,3.0,3.0,21
68,132.0,1,0.0,0.0,Hispanic,10.0,13.6,13.7,2,2,1.0,5.0,5.0,18
64,140.0,0,15000.0,15.0,White,12.0,13.6,13.7,1,1,1.0,0.0,0.0,30
73,172.0,1,0.0,0.0,Black,12.0,12.0,12.0,5,7,2.0,2.0,2.0,20
62,142.0,0,5000.0,5.0,Black,9.0,13.6,13.7,8,1,2.0,7.0,7.0,63
66,150.0,0,9000.0,9.0,Black,8.0,8.0,8.0,2,1,2.0,0.0,0.0,35
68,190.0,1,25000.0,25.0,White,12.0,12.0,12.0,1,1,1.0,0.0,0.0,37
64,185.0,0,15000.0,15.0,Black,14.0,14.0,14.0,6,1,2.0,0.0,0.0,63
63,140.0,0,10000.0,10.0,Black,14.0,14.0,14.0,8,5,2.0,1.0,1.0,25
65,125.0,0,0.0,0.0,White,12.0,12.0,12.0,6,1,1.0,1.0,1.0,60
66,140.0,0,5000.0,5.0,Black,18.0,18.0,18.0,6,6,2.0,1.0,1.0,43
64,126.0,1,87000.0,87.0,White,12.0,12.0,12.0,8,1,2.0,1.0,1.0,81
71,175.0,1,30000.0,30.0,White,12.0,12.0,12.0,4,1,2.0,0.0,0.0,47
72,185.0,1,16000.0,16.0,White,14.0,13.6,14.0,5,7,2.0,0.0,0.0,21
68,135.0,1,20000.0,20.0,White,12.0,12.0,12.0,8,2,1.0,0.0,0.0,51
64,142.0,0,0.0,0.0,White,12.0,12.0,12.0,2,1,2.0,0.0,0.0,45
72,185.0,1,100000.0,100.0,White,17.0,17.0,17.0,5,1,2.0,0.0,0.0,54
72,240.0,1,62000.0,62.0,White,12.0,12.0,12.0,6,1,2.0,1.0,1.0,69
66,133.0,0,10000.0,10.0,White,12.0,12.0,12.0,6,1,2.0,0.0,0.0,43
72,147.0,0,62000.0,62.0,White,18.0,18.0,18.0,1,1,2.0,0.0,0.0,35
66,200.0,1,35000.0,35.0,White,14.0,14.0,14.0,7,2,2.0,0.0,0.0,63
65,135.0,0,7000.0,7.0,White,16.0,16.0,16.0,8,4,2.0,2.0,2.0,31
65,230.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,1.0,1.0,62
66,165.0,0,0.0,0.0,White,12.0,12.0,12.0,1,1,2.0,0.0,0.0,52
65,230.0,0,0.0,0.0,White,11.0,11.0,13.7,2,4,2.0,7.0,7.0,38
71,180.0,1,8000.0,8.0,Black,14.0,14.0,13.7,1,6,2.0,0.0,0.0,27
74,270.0,1,11000.0,11.0,White,10.0,10.0,10.0,5,1,1.0,0.0,0.0,50
70,217.0,1,25000.0,25.0,White,9.0,9.0,13.7,8,7,2.0,1.0,1.0,47
64,130.0,0,25000.0,25.0,White,14.0,14.0,14.0,4,1,1.0,0.0,0.0,45
69,175.0,1,30000.0,30.0,White,14.0,14.0,14.0,1,1,2.0,1.0,1.0,48
63,120.0,0,15000.0,15.0,White,12.0,12.0,12.0,1,1,2.0,7.0,7.0,29
66,130.0,1,0.0,0.0,White,12.0,12.0,12.0,6,5,2.0,3.0,3.0,26
63,105.0,0,48000.0,48.0,White,18.0,18.0,18.0,4,7,1.0,0.0,0.0,34
68,145.0,0,17000.0,17.0,White,12.0,12.0,13.7,2,1,2.0,0.0,0.0,46
66,180.0,1,15000.0,15.0,White,12.0,13.6,13.7,4,1,2.0,0.0,0.0,69
78,200.0,1,25000.0,25.0,White,12.0,13.6,13.7,4,2,1.0,0.0,0.0,64
